Class,ChemicalSpecies,MolecularSpecies,LipidCategory,Mass,ChemicalFormula,AdductIon,ScanPolarity,IsobaricClass,PrecursorERRppm,Intensity:Kon A-s.mzXML,Intensity:Sample 1-s.mzXML,Intensity:Sample 2-s.mzXML,Intensity:Sample 3-s.mzXML,Intensity:Sample 4-s.mzXML,Intensity:Sample 5-s.mzXML,Intensity:Sample 6-s.mzXML,Intensity:Sample 7-s.mzXML,Intensity:Sample 8-s.mzXML,Intensity:Sample 9-s.mzXML,Intensity:Sample 10-s.mzXML,Intensity:Sample 11-s.mzXML,Intensity:Sample 12-s.mzXML,Intensity:Sample 13-s.mzXML,Intensity:Sample 14-s.mzXML,Intensity:Sample 15-s.mzXML,Intensity:Sample 16-s.mzXML,Intensity:Sample 17-s.mzXML,Intensity:Sample 18-s.mzXML,FattyAcidComposition,FattyAcidIntensity:Kon A-s.mzXML,FattyAcidIntensity:Sample 1-s.mzXML,FattyAcidIntensity:Sample 2-s.mzXML,FattyAcidIntensity:Sample 3-s.mzXML,FattyAcidIntensity:Sample 4-s.mzXML,FattyAcidIntensity:Sample 5-s.mzXML,FattyAcidIntensity:Sample 6-s.mzXML,FattyAcidIntensity:Sample 7-s.mzXML,FattyAcidIntensity:Sample 8-s.mzXML,FattyAcidIntensity:Sample 9-s.mzXML,FattyAcidIntensity:Sample 10-s.mzXML,FattyAcidIntensity:Sample 11-s.mzXML,FattyAcidIntensity:Sample 12-s.mzXML,FattyAcidIntensity:Sample 13-s.mzXML,FattyAcidIntensity:Sample 14-s.mzXML,FattyAcidIntensity:Sample 15-s.mzXML,FattyAcidIntensity:Sample 16-s.mzXML,FattyAcidIntensity:Sample 17-s.mzXML,FattyAcidIntensity:Sample 18-s.mzXML,FragmentAIdentifier,FragmentAERRppm,FragmentAIntensity:Kon A-s.mzXML,FragmentAIntensity:Sample 1-s.mzXML,FragmentAIntensity:Sample 2-s.mzXML,FragmentAIntensity:Sample 3-s.mzXML,FragmentAIntensity:Sample 4-s.mzXML,FragmentAIntensity:Sample 5-s.mzXML,FragmentAIntensity:Sample 6-s.mzXML,FragmentAIntensity:Sample 7-s.mzXML,FragmentAIntensity:Sample 8-s.mzXML,FragmentAIntensity:Sample 9-s.mzXML,FragmentAIntensity:Sample 10-s.mzXML,FragmentAIntensity:Sample 11-s.mzXML,FragmentAIntensity:Sample 12-s.mzXML,FragmentAIntensity:Sample 13-s.mzXML,FragmentAIntensity:Sample 14-s.mzXML,FragmentAIntensity:Sample 15-s.mzXML,FragmentAIntensity:Sample 16-s.mzXML,FragmentAIntensity:Sample 17-s.mzXML,FragmentAIntensity:Sample 18-s.mzXML,FragmentBIdentifier,FragmentBERRppm,FragmentBIntensity:Kon A-s.mzXML,FragmentBIntensity:Sample 1-s.mzXML,FragmentBIntensity:Sample 2-s.mzXML,FragmentBIntensity:Sample 3-s.mzXML,FragmentBIntensity:Sample 4-s.mzXML,FragmentBIntensity:Sample 5-s.mzXML,FragmentBIntensity:Sample 6-s.mzXML,FragmentBIntensity:Sample 7-s.mzXML,FragmentBIntensity:Sample 8-s.mzXML,FragmentBIntensity:Sample 9-s.mzXML,FragmentBIntensity:Sample 10-s.mzXML,FragmentBIntensity:Sample 11-s.mzXML,FragmentBIntensity:Sample 12-s.mzXML,FragmentBIntensity:Sample 13-s.mzXML,FragmentBIntensity:Sample 14-s.mzXML,FragmentBIntensity:Sample 15-s.mzXML,FragmentBIntensity:Sample 16-s.mzXML,FragmentBIntensity:Sample 17-s.mzXML,FragmentBIntensity:Sample 18-s.mzXML,FragmentCIdentifier,FragmentCERRppm,FragmentCIntensity:Kon A-s.mzXML,FragmentCIntensity:Sample 1-s.mzXML,FragmentCIntensity:Sample 2-s.mzXML,FragmentCIntensity:Sample 3-s.mzXML,FragmentCIntensity:Sample 4-s.mzXML,FragmentCIntensity:Sample 5-s.mzXML,FragmentCIntensity:Sample 6-s.mzXML,FragmentCIntensity:Sample 7-s.mzXML,FragmentCIntensity:Sample 8-s.mzXML,FragmentCIntensity:Sample 9-s.mzXML,FragmentCIntensity:Sample 10-s.mzXML,FragmentCIntensity:Sample 11-s.mzXML,FragmentCIntensity:Sample 12-s.mzXML,FragmentCIntensity:Sample 13-s.mzXML,FragmentCIntensity:Sample 14-s.mzXML,FragmentCIntensity:Sample 15-s.mzXML,FragmentCIntensity:Sample 16-s.mzXML,FragmentCIntensity:Sample 17-s.mzXML,FragmentCIntensity:Sample 18-s.mzXML
TG,TG 56:5,TG 18:1_18:2_20:2,Glycerolipid,926.817289,H108 C59 O6 N1 ,[M+NH4]+,positive,,0.19,0,0,17553.8,18186.2,17190.2,0,8011.2,47244.4,0,0,163489.8,308677.8,147186.4,16204.3,24645.3,34336.4,45474,44984.3,91494.4, 18:1_18:2_20:2,0,0,9574.4,0,0,9162.4,6106.6,9787.1,0,14843.7,26169.7,71241.8,43958.6,5829.9,0,5211.1,3081.6,8848.7,7370.6, 18:1,-1.16,0,0,9574.4,0,0,9162.4,6106.6,9787.1,0,14843.7,26169.7,48406.5,33569.1,5829.9,0,5211.1,3081.6,8848.7,7370.6, 18:2,-1.62,0,0,0,0,0,0,0,0,0,0,0,14434.1,10389.5,0,0,0,0,0,0, 20:2,-0.55,0,0,0,0,0,0,0,0,0,0,0,8401.2,0,0,0,0,0,0,0
TG,TG 56:5,TG 18:2_18:2_20:1,Glycerolipid,926.817289,H108 C59 O6 N1 ,[M+NH4]+,positive,,0.19,0,0,17553.8,18186.2,17190.2,0,8011.2,47244.4,0,0,163489.8,308677.8,147186.4,16204.3,24645.3,34336.4,45474,44984.3,91494.4, 18:2_18:2_20:1,0,0,0,0,0,0,0,0,0,0,0,22126.7,10389.5,0,0,0,0,0,0, 18:2,-1.62,0,0,0,0,0,0,0,0,0,0,0,14434.1,10389.5,0,0,0,0,0,0, 18:2,-1.62,0,0,0,0,0,0,0,0,0,0,0,14434.1,10389.5,0,0,0,0,0,0, 20:1,-2.04,0,0,0,0,0,0,0,0,0,0,0,7692.5,0,0,0,0,0,0,0
TG,TG 56:5,TG 16:0_20:1_20:4,Glycerolipid,926.817289,H108 C59 O6 N1 ,[M+NH4]+,positive,,0.19,0,0,17553.8,18186.2,17190.2,0,8011.2,47244.4,0,0,163489.8,308677.8,147186.4,16204.3,24645.3,34336.4,45474,44984.3,91494.4, 16:0_20:1_20:4,0,0,0,0,0,0,0,0,0,299.4,13932.5,35019.3,11865.9,0,0,0,0,0,0, 16:0,-3.37,0,0,0,0,0,0,0,0,0,0,8187,13734.8,7565.4,0,0,0,0,0,0, 20:1,-2.04,0,0,0,0,0,0,0,0,0,0,0,7692.5,0,0,0,0,0,0,0, 20:4,-0.93,0,0,0,0,0,0,0,0,0,299.4,5745.5,13592,4300.5,0,0,0,-2,0,0
TG,TG 56:5,TG 16:0_20:2_20:3,Glycerolipid,926.817289,H108 C59 O6 N1 ,[M+NH4]+,positive,,0.19,0,0,17553.8,18186.2,17190.2,0,8011.2,47244.4,0,0,163489.8,308677.8,147186.4,16204.3,24645.3,34336.4,45474,44984.3,91494.4, 16:0_20:2_20:3,0,0,8418,6203,0,0,0,6731.7,0,7518.3,31404.9,58648.1,39507,0,0,0,7985.8,7275.9,7037.2, 16:0,-3.37,0,0,0,0,0,0,0,0,0,0,8187,13734.8,7565.4,0,0,0,0,0,0, 20:2,-0.55,0,0,0,0,0,0,0,0,0,0,0,8401.2,0,0,0,0,0,0,0, 20:3,-0.36,0,0,8418,6203,0,0,0,6731.7,0,7518.3,23217.9,36512.1,31941.5,0,0,0,7985.8,7275.9,7037.2
TG,TG 56:5,TG 16:0_18:0_22:5,Glycerolipid,926.817289,H108 C59 O6 N1 ,[M+NH4]+,positive,,0.19,0,0,17553.8,18186.2,17190.2,0,8011.2,47244.4,0,0,163489.8,308677.8,147186.4,16204.3,24645.3,34336.4,45474,44984.3,91494.4, 16:0_18:0_22:5,6213.2,31643.4,22810.2,12709.9,7966.2,21338.9,13663.6,1305.7,32908.9,25386.8,16366.1,35948.3,25989.2,13609.2,10976.5,8286.5,9640.8,13240.1,7761, 16:0,-3.37,0,0,0,0,0,0,0,0,0,0,8187,13734.8,7565.4,0,0,0,0,0,0, 18:0,-2.14,0,0,0,0,0,0,0,0,0,0,0,10155.1,6905.4,0,0,0,0,0,0, 22:5,-0.75,6213.2,31643.4,22810.2,12709.9,7966.2,21338.9,13663.6,1305.7,32908.9,25386.8,8179.1,12058.4,11518.4,13609.2,10976.5,8286.5,9640.8,13240.1,7761
TG,TG 56:5,TG 16:0_18:1_22:4,Glycerolipid,926.817289,H108 C59 O6 N1 ,[M+NH4]+,positive,,0.19,0,0,17553.8,18186.2,17190.2,0,8011.2,47244.4,0,0,163489.8,308677.8,147186.4,16204.3,24645.3,34336.4,45474,44984.3,91494.4, 16:0_18:1_22:4,0,0,17327.6,6024.9,0,9162.4,6106.6,17014.5,6631.1,24513.2,46690.9,88322.1,56175.8,11150.6,6246.5,5211.1,9128.7,16791.2,7370.6, 16:0,-3.37,0,0,0,0,0,0,0,0,0,0,8187,13734.8,7565.4,0,0,0,0,0,0, 18:1,-1.16,0,0,9574.4,0,0,9162.4,6106.6,9787.1,0,14843.7,26169.7,48406.5,33569.1,5829.9,0,5211.1,3081.6,8848.7,7370.6, 22:4,-0.9,0,0,7753.2,6024.9,0,0,0,7227.5,6631.1,9669.5,12334.2,26180.7,15041.3,5320.7,6246.5,0,6047.1,7942.5,0
TG,TG 56:5,TG 16:0_18:2_22:3,Glycerolipid,926.817289,H108 C59 O6 N1 ,[M+NH4]+,positive,,0.19,0,0,17553.8,18186.2,17190.2,0,8011.2,47244.4,0,0,163489.8,308677.8,147186.4,16204.3,24645.3,34336.4,45474,44984.3,91494.4, 16:0_18:2_22:3,0,0,0,0,0,0,0,0,0,0,8187,41799.3,17954.9,0,0,0,0,0,0, 16:0,-3.37,0,0,0,0,0,0,0,0,0,0,8187,13734.8,7565.4,0,0,0,0,0,0, 18:2,-1.62,0,0,0,0,0,0,0,0,0,0,0,14434.1,10389.5,0,0,0,0,0,0, 22:3,-0.11,0,0,0,0,0,0,0,0,0,0,0,13630.3,0,0,0,0,0,0,0
TG,TG 56:5,TG 16:1_20:1_20:3,Glycerolipid,926.817289,H108 C59 O6 N1 ,[M+NH4]+,positive,,0.19,0,0,17553.8,18186.2,17190.2,0,8011.2,47244.4,0,0,163489.8,308677.8,147186.4,16204.3,24645.3,34336.4,45474,44984.3,91494.4, 16:1_20:1_20:3,0,0,8418,6203,0,0,0,6731.7,0,7518.3,23217.9,56027.1,39834,0,0,0,7985.8,7275.9,7037.2, 16:1,-1.13,0,0,0,0,0,0,0,0,0,0,0,11822.5,7892.5,0,0,0,0,0,0, 20:1,-2.04,0,0,0,0,0,0,0,0,0,0,0,7692.5,0,0,0,0,0,0,0, 20:3,-0.36,0,0,8418,6203,0,0,0,6731.7,0,7518.3,23217.9,36512.1,31941.5,0,0,0,7985.8,7275.9,7037.2
TG,TG 56:5,TG 16:1_20:2_20:2,Glycerolipid,926.817289,H108 C59 O6 N1 ,[M+NH4]+,positive,,0.19,0,0,17553.8,18186.2,17190.2,0,8011.2,47244.4,0,0,163489.8,308677.8,147186.4,16204.3,24645.3,34336.4,45474,44984.3,91494.4, 16:1_20:2_20:2,0,0,0,0,0,0,0,0,0,0,0,28624.8,7892.5,0,0,0,0,0,0, 16:1,-1.13,0,0,0,0,0,0,0,0,0,0,0,11822.5,7892.5,0,0,0,0,0,0, 20:2,-0.55,0,0,0,0,0,0,0,0,0,0,0,8401.2,0,0,0,0,0,0,0, 20:2,-0.55,0,0,0,0,0,0,0,0,0,0,0,8401.2,0,0,0,0,0,0,0
TG,TG 56:5,TG 16:1_18:0_22:4,Glycerolipid,926.817289,H108 C59 O6 N1 ,[M+NH4]+,positive,,0.19,0,0,17553.8,18186.2,17190.2,0,8011.2,47244.4,0,0,163489.8,308677.8,147186.4,16204.3,24645.3,34336.4,45474,44984.3,91494.4, 16:1_18:0_22:4,0,0,7753.2,6024.9,0,0,0,7227.5,6631.1,9669.5,12334.2,48158.3,29839.2,5320.7,6246.5,0,6047.1,7942.5,0, 16:1,-1.13,0,0,0,0,0,0,0,0,0,0,0,11822.5,7892.5,0,0,0,0,0,0, 18:0,-2.14,0,0,0,0,0,0,0,0,0,0,0,10155.1,6905.4,0,0,0,0,0,0, 22:4,-0.9,0,0,7753.2,6024.9,0,0,0,7227.5,6631.1,9669.5,12334.2,26180.7,15041.3,5320.7,6246.5,0,6047.1,7942.5,0
TG,TG 56:5,TG 16:1_18:1_22:3,Glycerolipid,926.817289,H108 C59 O6 N1 ,[M+NH4]+,positive,,0.19,0,0,17553.8,18186.2,17190.2,0,8011.2,47244.4,0,0,163489.8,308677.8,147186.4,16204.3,24645.3,34336.4,45474,44984.3,91494.4, 16:1_18:1_22:3,0,0,9574.4,0,0,9162.4,6106.6,9787.1,0,14843.7,26169.7,73859.3,41461.6,5829.9,0,5211.1,3081.6,8848.7,7370.6, 16:1,-1.13,0,0,0,0,0,0,0,0,0,0,0,11822.5,7892.5,0,0,0,0,0,0, 18:1,-1.16,0,0,9574.4,0,0,9162.4,6106.6,9787.1,0,14843.7,26169.7,48406.5,33569.1,5829.9,0,5211.1,3081.6,8848.7,7370.6, 22:3,-0.11,0,0,0,0,0,0,0,0,0,0,0,13630.3,0,0,0,0,0,0,0
TG,TG 56:4,TG 18:0_18:1_20:3,Glycerolipid,928.8314275,H110 C59 O6 N1 ,[M+NH4]+,positive,,-1.44,7726.7,44103.2,71398.9,70581.8,0,39824,29464.4,70394.8,49082.6,114176.8,261780.7,482625.8,223554.4,22658.1,22702.7,18426.2,108583.1,94856.6,148588.9, 18:0_18:1_20:3,0,7291,26568.7,16838.9,0,13035.3,9525.4,15322.5,12283.4,29144.2,84109.1,161057,98471.8,11857.1,13276.7,10074.5,29721.3,15973.4,15134, 18:0,-1.57,0,0,0,0,0,0,0,0,0,0,12884.8,17456.2,7099.3,0,0,0,0,0,0, 18:1,-0.92,0,7291,21554.9,16838.9,0,13035.3,9525.4,15322.5,12283.4,23210.3,58029,121759.4,79849.7,11857.1,13276.7,10074.5,22706.3,15973.4,15134, 20:3,-1.01,0,0,5013.9,0,0,0,0,0,0,5933.9,13195.2,21841.4,11522.8,0,0,0,7015.1,0,0
TG,TG 56:4,TG 18:0_18:2_20:2,Glycerolipid,928.8314275,H110 C59 O6 N1 ,[M+NH4]+,positive,,-1.44,7726.7,44103.2,71398.9,70581.8,0,39824,29464.4,70394.8,49082.6,114176.8,261780.7,482625.8,223554.4,22658.1,22702.7,18426.2,108583.1,94856.6,148588.9, 18:0_18:2_20:2,0,0,21120.9,15245.4,0,15233.1,8270.3,0,7597.8,10473.1,59953.6,106623.3,58548.7,0,7477.9,0,26107.1,12506.7,11306.2, 18:0,-1.57,0,0,0,0,0,0,0,0,0,0,12884.8,17456.2,7099.3,0,0,0,0,0,0, 18:2,-1.49,0,0,7500,7068.8,0,7935.3,0,0,7597.8,0,14427.9,20139.3,12228.9,0,7477.9,0,8668.5,0,0, 20:2,-1.05,0,0,13620.9,8176.6,0,7297.8,8270.3,0,0,10473.1,32640.9,69027.9,39220.5,0,0,0,17438.6,12506.7,11306.2
TG,TG 56:4,TG 18:1_18:1_20:2,Glycerolipid,928.8314275,H110 C59 O6 N1 ,[M+NH4]+,positive,,-1.44,7726.7,44103.2,71398.9,70581.8,0,39824,29464.4,70394.8,49082.6,114176.8,261780.7,482625.8,223554.4,22658.1,22702.7,18426.2,108583.1,94856.6,148588.9, 18:1_18:1_20:2,0,7291,35175.7,25015.5,0,20333.1,17795.7,15322.5,12283.4,33683.3,90669.9,190787.3,119070.2,11857.1,13276.7,10074.5,40144.9,28480.1,26440.2, 18:1,-0.92,0,7291,21554.9,16838.9,0,13035.3,9525.4,15322.5,12283.4,23210.3,58029,121759.4,79849.7,11857.1,13276.7,10074.5,22706.3,15973.4,15134, 18:1,-0.92,0,7291,21554.9,16838.9,0,13035.3,9525.4,15322.5,12283.4,23210.3,58029,121759.4,79849.7,11857.1,13276.7,10074.5,22706.3,15973.4,15134, 20:2,-1.05,0,0,13620.9,8176.6,0,7297.8,8270.3,0,0,10473.1,32640.9,69027.9,39220.5,0,0,0,17438.6,12506.7,11306.2
TG,TG 56:4,TG 18:1_18:2_20:1,Glycerolipid,928.8314275,H110 C59 O6 N1 ,[M+NH4]+,positive,,-1.44,7726.7,44103.2,71398.9,70581.8,0,39824,29464.4,70394.8,49082.6,114176.8,261780.7,482625.8,223554.4,22658.1,22702.7,18426.2,108583.1,94856.6,148588.9, 18:1_18:2_20:1,0,7291,35811.8,32484.2,0,20970.6,15809.9,22141.4,19881.2,23210.3,85277.5,158027.9,103221.2,19669.3,20754.6,10074.5,39490.9,23915.8,15134, 18:1,-0.92,0,7291,21554.9,16838.9,0,13035.3,9525.4,15322.5,12283.4,23210.3,58029,121759.4,79849.7,11857.1,13276.7,10074.5,22706.3,15973.4,15134, 18:2,-1.49,0,0,7500,7068.8,0,7935.3,0,0,7597.8,0,14427.9,20139.3,12228.9,0,7477.9,0,8668.5,0,0, 20:1,-1.05,0,0,6756.9,8576.5,0,0,6284.4,6818.9,0,0,12820.5,16129.1,11142.7,7812.2,0,0,8116.1,7942.4,0
TG,TG 56:4,TG 18:2_18:2_20:0,Glycerolipid,928.8314275,H110 C59 O6 N1 ,[M+NH4]+,positive,,-1.44,7726.7,44103.2,71398.9,70581.8,0,39824,29464.4,70394.8,49082.6,114176.8,261780.7,482625.8,223554.4,22658.1,22702.7,18426.2,108583.1,94856.6,148588.9, 18:2_18:2_20:0,0,0,7500,7068.8,0,7935.3,0,0,7597.8,0,14427.9,29885.5,19690.6,0,7477.9,0,8668.5,0,0, 18:2,-1.49,0,0,7500,7068.8,0,7935.3,0,0,7597.8,0,14427.9,20139.3,12228.9,0,7477.9,0,8668.5,0,0, 18:2,-1.49,0,0,7500,7068.8,0,7935.3,0,0,7597.8,0,14427.9,20139.3,12228.9,0,7477.9,0,8668.5,0,0, 20:0,-1.41,0,0,0,0,0,0,0,0,0,0,0,9746.2,7461.8,0,0,0,0,0,0
TG,TG 56:4,TG 16:0_20:1_20:3,Glycerolipid,928.8314275,H110 C59 O6 N1 ,[M+NH4]+,positive,,-1.44,7726.7,44103.2,71398.9,70581.8,0,39824,29464.4,70394.8,49082.6,114176.8,261780.7,482625.8,223554.4,22658.1,22702.7,18426.2,108583.1,94856.6,148588.9, 16:0_20:1_20:3,0,0,11770.8,8576.5,0,0,6284.4,6818.9,0,5933.9,39239.9,58283.3,35091.9,7812.2,0,0,15131.2,7942.4,0, 16:0,-1.05,0,0,0,0,0,0,0,0,0,0,13224.2,20312.8,12426.4,0,0,0,0,0,0, 20:1,-1.05,0,0,6756.9,8576.5,0,0,6284.4,6818.9,0,0,12820.5,16129.1,11142.7,7812.2,0,0,8116.1,7942.4,0, 20:3,-1.01,0,0,5013.9,0,0,0,0,0,0,5933.9,13195.2,21841.4,11522.8,0,0,0,7015.1,0,0
TG,TG 56:4,TG 16:0_20:2_20:2,Glycerolipid,928.8314275,H110 C59 O6 N1 ,[M+NH4]+,positive,,-1.44,7726.7,44103.2,71398.9,70581.8,0,39824,29464.4,70394.8,49082.6,114176.8,261780.7,482625.8,223554.4,22658.1,22702.7,18426.2,108583.1,94856.6,148588.9, 16:0_20:2_20:2,0,0,27241.7,16353.2,0,14595.7,16540.5,0,0,20946.1,78506,158368.5,90867.5,0,0,0,34877.2,25013.5,22612.3, 16:0,-1.05,0,0,0,0,0,0,0,0,0,0,13224.2,20312.8,12426.4,0,0,0,0,0,0, 20:2,-1.05,0,0,13620.9,8176.6,0,7297.8,8270.3,0,0,10473.1,32640.9,69027.9,39220.5,0,0,0,17438.6,12506.7,11306.2, 20:2,-1.05,0,0,13620.9,8176.6,0,7297.8,8270.3,0,0,10473.1,32640.9,69027.9,39220.5,0,0,0,17438.6,12506.7,11306.2
TG,TG 56:4,TG 16:0_18:0_22:4,Glycerolipid,928.8314275,H110 C59 O6 N1 ,[M+NH4]+,positive,,-1.44,7726.7,44103.2,71398.9,70581.8,0,39824,29464.4,70394.8,49082.6,114176.8,261780.7,482625.8,223554.4,22658.1,22702.7,18426.2,108583.1,94856.6,148588.9, 16:0_18:0_22:4,0,0,0,0,0,0,0,0,6987.6,0,26109.1,37769,19525.8,0,0,0,0,0,0, 16:0,-1.05,0,0,0,0,0,0,0,0,0,0,13224.2,20312.8,12426.4,0,0,0,0,0,0, 18:0,-1.57,0,0,0,0,0,0,0,0,0,0,12884.8,17456.2,7099.3,0,0,0,0,0,0, 22:4,-1.59,0,0,0,0,0,0,0,0,6987.6,0,0,0,0,0,0,0,0,0,0
TG,TG 56:4,TG 16:0_18:1_22:3,Glycerolipid,928.8314275,H110 C59 O6 N1 ,[M+NH4]+,positive,,-1.44,7726.7,44103.2,71398.9,70581.8,0,39824,29464.4,70394.8,49082.6,114176.8,261780.7,482625.8,223554.4,22658.1,22702.7,18426.2,108583.1,94856.6,148588.9, 16:0_18:1_22:3,0,7291,21554.9,16838.9,0,13035.3,9525.4,15322.5,12283.4,31664.2,90143.5,176751.6,111712.4,11857.1,13276.7,10074.5,28992.8,25009.9,21521.8, 16:0,-1.05,0,0,0,0,0,0,0,0,0,0,13224.2,20312.8,12426.4,0,0,0,0,0,0, 18:1,-0.92,0,7291,21554.9,16838.9,0,13035.3,9525.4,15322.5,12283.4,23210.3,58029,121759.4,79849.7,11857.1,13276.7,10074.5,22706.3,15973.4,15134, 22:3,-0.76,0,0,0,0,0,0,0,0,0,8453.9,18890.3,34679.4,19436.2,0,0,0,6286.5,9036.5,6387.8
TG,TG 56:4,TG 16:1_20:0_20:3,Glycerolipid,928.8314275,H110 C59 O6 N1 ,[M+NH4]+,positive,,-1.44,7726.7,44103.2,71398.9,70581.8,0,39824,29464.4,70394.8,49082.6,114176.8,261780.7,482625.8,223554.4,22658.1,22702.7,18426.2,108583.1,94856.6,148588.9, 16:1_20:0_20:3,0,0,5013.9,0,0,0,0,0,0,5933.9,18916.1,31587.6,25061.3,0,0,0,7015.1,0,0, 16:1,-0.49,0,0,0,0,0,0,0,0,0,0,5721,0,6076.7,0,0,0,0,0,0, 20:0,-1.41,0,0,0,0,0,0,0,0,0,0,0,9746.2,7461.8,0,0,0,0,0,0, 20:3,-1.01,0,0,5013.9,0,0,0,0,0,0,5933.9,13195.2,21841.4,11522.8,0,0,0,7015.1,0,0
TG,TG 56:4,TG 16:1_20:1_20:2,Glycerolipid,928.8314275,H110 C59 O6 N1 ,[M+NH4]+,positive,,-1.44,7726.7,44103.2,71398.9,70581.8,0,39824,29464.4,70394.8,49082.6,114176.8,261780.7,482625.8,223554.4,22658.1,22702.7,18426.2,108583.1,94856.6,148588.9, 16:1_20:1_20:2,0,0,20377.8,16753.1,0,7297.8,14554.7,6818.9,0,10473.1,51182.3,85157,56439.9,7812.2,0,0,25554.7,20449.2,11306.2, 16:1,-0.49,0,0,0,0,0,0,0,0,0,0,5721,0,6076.7,0,0,0,0,0,0, 20:1,-1.05,0,0,6756.9,8576.5,0,0,6284.4,6818.9,0,0,12820.5,16129.1,11142.7,7812.2,0,0,8116.1,7942.4,0, 20:2,-1.05,0,0,13620.9,8176.6,0,7297.8,8270.3,0,0,10473.1,32640.9,69027.9,39220.5,0,0,0,17438.6,12506.7,11306.2
TG,TG 56:4,TG 16:1_18:0_22:3,Glycerolipid,928.8314275,H110 C59 O6 N1 ,[M+NH4]+,positive,,-1.44,7726.7,44103.2,71398.9,70581.8,0,39824,29464.4,70394.8,49082.6,114176.8,261780.7,482625.8,223554.4,22658.1,22702.7,18426.2,108583.1,94856.6,148588.9, 16:1_18:0_22:3,0,0,0,0,0,0,0,0,0,8453.9,37496.1,52135.6,32612.3,0,0,0,6286.5,9036.5,6387.8, 16:1,-0.49,0,0,0,0,0,0,0,0,0,0,5721,0,6076.7,0,0,0,0,0,0, 18:0,-1.57,0,0,0,0,0,0,0,0,0,0,12884.8,17456.2,7099.3,0,0,0,0,0,0, 22:3,-0.76,0,0,0,0,0,0,0,0,0,8453.9,18890.3,34679.4,19436.2,0,0,0,6286.5,9036.5,6387.8
TG,TG 56:3,TG 18:0_18:1_20:2,Glycerolipid,930.8479521,H112 C59 O6 N1 ,[M+NH4]+,positive,,-0.5,10840.6,34906.4,69107.9,69660.6,65036.2,82492.9,99540.2,56075.3,24183.3,48458.1,129416.2,252083.3,99003.6,84720.8,89025.5,103522.8,73283.6,55060.4,88115.4, 18:0_18:1_20:2,0,26482.9,56846.9,57422.8,49695.3,74494.5,71324,30311.2,18451.8,33739.6,81447.5,155782.8,113552.5,49910.4,45753.3,56425.4,48005.3,33538.3,22482.5, 18:0,-1.32,0,0,0,0,0,0,0,0,0,3143.7,10924.5,19179.7,11037.7,0,0,0,0,0,0, 18:1,-0.07,0,26482.9,56846.9,57422.8,49695.3,74494.5,71324,30311.2,18451.8,30595.9,70523,128529.2,97738.1,49910.4,45753.3,56425.4,48005.3,33538.3,22482.5, 20:2,-1.51,0,0,0,0,0,0,0,0,0,0,0,8073.9,4776.8,0,0,0,0,0,0
TG,TG 56:3,TG 18:0_18:2_20:1,Glycerolipid,930.8479521,H112 C59 O6 N1 ,[M+NH4]+,positive,,-0.5,10840.6,34906.4,69107.9,69660.6,65036.2,82492.9,99540.2,56075.3,24183.3,48458.1,129416.2,252083.3,99003.6,84720.8,89025.5,103522.8,73283.6,55060.4,88115.4, 18:0_18:2_20:1,0,19460.4,40074.6,36899.4,26480.8,53791.6,45245.2,17922.8,14241,30414.5,61910.3,113971.2,69539.8,35791,32934.1,33437.8,26410.9,19395.9,18378.6, 18:0,-1.32,0,0,0,0,0,0,0,0,0,3143.7,10924.5,19179.7,11037.7,0,0,0,0,0,0, 18:2,-3.16,0,0,0,0,0,0,0,0,0,0,0,4619.2,0,0,0,0,0,0,0, 20:1,-0.33,0,19460.4,40074.6,36899.4,26480.8,53791.6,45245.2,17922.8,14241,27270.8,50985.8,90172.3,58502.1,35791,32934.1,33437.8,26410.9,19395.9,18378.6
TG,TG 56:3,TG 18:1_18:1_20:1,Glycerolipid,930.8479521,H112 C59 O6 N1 ,[M+NH4]+,positive,,-0.5,10840.6,34906.4,69107.9,69660.6,65036.2,82492.9,99540.2,56075.3,24183.3,48458.1,129416.2,252083.3,99003.6,84720.8,89025.5,103522.8,73283.6,55060.4,88115.4, 18:1_18:1_20:1,0,45943.3,96921.5,94322.2,76176.1,128286.1,116569.2,48234,32692.7,57866.7,121508.7,218701.5,156240.2,85701.4,78687.4,89863.2,74416.2,52934.2,40861.2, 18:1,-0.07,0,26482.9,56846.9,57422.8,49695.3,74494.5,71324,30311.2,18451.8,30595.9,70523,128529.2,97738.1,49910.4,45753.3,56425.4,48005.3,33538.3,22482.5, 18:1,-0.07,0,26482.9,56846.9,57422.8,49695.3,74494.5,71324,30311.2,18451.8,30595.9,70523,128529.2,97738.1,49910.4,45753.3,56425.4,48005.3,33538.3,22482.5, 20:1,-0.33,0,19460.4,40074.6,36899.4,26480.8,53791.6,45245.2,17922.8,14241,27270.8,50985.8,90172.3,58502.1,35791,32934.1,33437.8,26410.9,19395.9,18378.6
